case_id,customer_id,amount,currency,payment_status,failure_reason,failure_count,customer_attempt_count,days_since_failure,is_customer_active,has_valid_payment_method,scenario_labels
BATCH-000580,CUSTOMER-000580,11690.99,INR,RECOVERABLE,NETWORK_ERROR,3,3,24,False,False,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000581,CUSTOMER-000581,623.83,INR,EXPIRED,UNKNOWN,2,0,50,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000582,CUSTOMER-000582,1963.7,INR,RECOVERABLE,NETWORK_ERROR,1,1,2,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000583,CUSTOMER-000583,9006.17,INR,RECOVERABLE,UNKNOWN,2,1,12,True,True,CONTACT_FAVORABLE
BATCH-000584,CUSTOMER-000584,10809.32,INR,RECOVERABLE,CARD_DECLINED,1,1,9,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000585,CUSTOMER-000585,17306.46,INR,RECOVERABLE,UNKNOWN,8,7,18,False,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000586,CUSTOMER-000586,719.22,INR,EXPIRED,UNKNOWN,1,0,39,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000587,CUSTOMER-000587,2097.45,INR,RECOVERABLE,INSUFFICIENT_FUNDS,0,0,6,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000588,CUSTOMER-000588,5637.43,INR,RECOVERABLE,CARD_DECLINED,1,0,2,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000589,CUSTOMER-000589,16949.49,INR,RECOVERABLE,NETWORK_ERROR,0,0,1,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000590,CUSTOMER-000590,9672.52,INR,RECOVERABLE,UNKNOWN,5,0,21,True,False,POLICY_BLOCKED
BATCH-000591,CUSTOMER-000591,644.94,INR,EXPIRED,UNKNOWN,0,0,42,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000592,CUSTOMER-000592,2009.46,INR,RECOVERABLE,NETWORK_ERROR,1,1,5,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000593,CUSTOMER-000593,7740.65,INR,RECOVERABLE,CARD_DECLINED,3,1,2,True,True,RECENT_FAILURE|POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000594,CUSTOMER-000594,44152.85,INR,RECOVERABLE,NETWORK_ERROR,0,0,7,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000595,CUSTOMER-000595,6112.59,INR,FAILED,AUTHENTICATION_FAILED,6,1,15,False,False,POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000596,CUSTOMER-000596,617.9,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,2,0,56,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000597,CUSTOMER-000597,2645.32,INR,RECOVERABLE,INSUFFICIENT_FUNDS,1,1,4,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000598,CUSTOMER-000598,5130.98,INR,RECOVERABLE,CARD_DECLINED,1,0,8,True,True,CONTACT_FAVORABLE
BATCH-000599,CUSTOMER-000599,30460.55,INR,RECOVERABLE,CARD_DECLINED,2,1,11,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000600,CUSTOMER-000600,14003.85,INR,RECOVERABLE,NETWORK_ERROR,6,2,17,True,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE
BATCH-000601,CUSTOMER-000601,624.9,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,2,0,40,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000602,CUSTOMER-000602,4897.0,INR,RECOVERABLE,INSUFFICIENT_FUNDS,0,0,0,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000603,CUSTOMER-000603,7491.55,INR,RECOVERABLE,UNKNOWN,3,3,8,True,False,POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000604,CUSTOMER-000604,25531.0,INR,RECOVERABLE,NETWORK_ERROR,0,0,18,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000605,CUSTOMER-000605,14804.45,INR,RECOVERABLE,CARD_DECLINED,4,4,30,False,False,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000606,CUSTOMER-000606,244.91,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,0,0,46,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000607,CUSTOMER-000607,6664.09,INR,RECOVERABLE,NETWORK_ERROR,2,0,2,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000608,CUSTOMER-000608,4197.55,INR,RECOVERABLE,UNKNOWN,3,2,14,True,True,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000609,CUSTOMER-000609,33422.83,INR,RECOVERABLE,CARD_DECLINED,1,0,3,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000610,CUSTOMER-000610,17461.47,INR,FAILED,UNKNOWN,7,6,17,False,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000611,CUSTOMER-000611,523.87,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,1,0,32,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000612,CUSTOMER-000612,8934.96,INR,RECOVERABLE,NETWORK_ERROR,1,1,6,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000613,CUSTOMER-000613,8761.55,INR,RECOVERABLE,CARD_DECLINED,1,1,13,True,True,CONTACT_FAVORABLE
BATCH-000614,CUSTOMER-000614,35379.96,INR,RECOVERABLE,CARD_DECLINED,0,0,14,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000615,CUSTOMER-000615,15462.67,INR,FAILED,CARD_DECLINED,4,4,20,False,False,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000616,CUSTOMER-000616,446.97,INR,EXPIRED,UNKNOWN,1,1,43,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000617,CUSTOMER-000617,3758.19,INR,RECOVERABLE,NETWORK_ERROR,0,0,3,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000618,CUSTOMER-000618,7811.63,INR,FAILED,CARD_DECLINED,3,1,4,True,True,RECENT_FAILURE|POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000619,CUSTOMER-000619,37740.99,INR,RECOVERABLE,NETWORK_ERROR,1,0,9,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000620,CUSTOMER-000620,8287.46,INR,RECOVERABLE,NETWORK_ERROR,7,7,24,True,False,POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000621,CUSTOMER-000621,682.27,INR,EXPIRED,UNKNOWN,2,1,47,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000622,CUSTOMER-000622,8047.78,INR,RECOVERABLE,INSUFFICIENT_FUNDS,0,0,5,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000623,CUSTOMER-000623,2483.95,INR,FAILED,CARD_DECLINED,2,2,1,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000624,CUSTOMER-000624,10876.53,INR,RECOVERABLE,NETWORK_ERROR,2,1,5,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000625,CUSTOMER-000625,14511.09,INR,FAILED,PAYMENT_METHOD_EXPIRED,3,0,27,False,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE
BATCH-000626,CUSTOMER-000626,629.58,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,2,0,57,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000627,CUSTOMER-000627,6362.87,INR,RECOVERABLE,NETWORK_ERROR,1,1,7,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000628,CUSTOMER-000628,5269.57,INR,FAILED,UNKNOWN,1,1,4,True,False,RECENT_FAILURE|POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000629,CUSTOMER-000629,36466.58,INR,RECOVERABLE,CARD_DECLINED,2,2,16,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000630,CUSTOMER-000630,12507.05,INR,FAILED,NETWORK_ERROR,4,0,28,False,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE
BATCH-000631,CUSTOMER-000631,727.81,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,1,1,37,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000632,CUSTOMER-000632,7567.74,INR,RECOVERABLE,INSUFFICIENT_FUNDS,0,0,5,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000633,CUSTOMER-000633,1354.65,INR,RECOVERABLE,UNKNOWN,2,0,4,True,False,RECENT_FAILURE|POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000634,CUSTOMER-000634,10109.52,INR,RECOVERABLE,NETWORK_ERROR,2,2,2,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000635,CUSTOMER-000635,13711.42,INR,FAILED,NETWORK_ERROR,4,1,17,False,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE
BATCH-000636,CUSTOMER-000636,465.4,INR,EXPIRED,UNKNOWN,1,0,39,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000637,CUSTOMER-000637,1348.38,INR,RECOVERABLE,INSUFFICIENT_FUNDS,0,0,0,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000638,CUSTOMER-000638,4833.96,INR,FAILED,CARD_DECLINED,1,0,2,True,False,RECENT_FAILURE|POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000639,CUSTOMER-000639,36534.2,INR,RECOVERABLE,CARD_DECLINED,0,0,10,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000640,CUSTOMER-000640,19146.69,INR,FAILED,AUTHENTICATION_FAILED,5,3,17,True,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000641,CUSTOMER-000641,869.85,INR,EXPIRED,UNKNOWN,1,1,57,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000642,CUSTOMER-000642,7299.14,INR,FAILED,NETWORK_ERROR,2,2,2,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000643,CUSTOMER-000643,7537.7,INR,RECOVERABLE,UNKNOWN,1,0,2,True,False,RECENT_FAILURE|POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000644,CUSTOMER-000644,34452.93,INR,RECOVERABLE,NETWORK_ERROR,1,0,19,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000645,CUSTOMER-000645,10178.51,INR,FAILED,NETWORK_ERROR,6,5,18,False,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000646,CUSTOMER-000646,351.39,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,2,2,58,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000647,CUSTOMER-000647,7921.72,INR,RECOVERABLE,NETWORK_ERROR,2,1,1,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000648,CUSTOMER-000648,4111.75,INR,FAILED,CARD_DECLINED,3,1,11,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000649,CUSTOMER-000649,30222.7,INR,RECOVERABLE,NETWORK_ERROR,1,0,15,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000650,CUSTOMER-000650,15277.17,INR,FAILED,PAYMENT_METHOD_EXPIRED,5,5,22,True,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000651,CUSTOMER-000651,402.91,INR,EXPIRED,UNKNOWN,0,0,33,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000652,CUSTOMER-000652,7310.72,INR,RECOVERABLE,INSUFFICIENT_FUNDS,1,1,1,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000653,CUSTOMER-000653,2068.36,INR,FAILED,UNKNOWN,2,1,12,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000654,CUSTOMER-000654,11433.28,INR,RECOVERABLE,NETWORK_ERROR,2,2,0,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000655,CUSTOMER-000655,19300.25,INR,RECOVERABLE,NETWORK_ERROR,8,5,24,False,False,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000656,CUSTOMER-000656,760.25,INR,EXPIRED,UNKNOWN,0,0,58,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000657,CUSTOMER-000657,5261.28,INR,RECOVERABLE,INSUFFICIENT_FUNDS,2,0,7,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000658,CUSTOMER-000658,1876.93,INR,RECOVERABLE,UNKNOWN,3,2,4,True,True,RECENT_FAILURE|POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000659,CUSTOMER-000659,38083.84,INR,RECOVERABLE,CARD_DECLINED,0,0,5,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000660,CUSTOMER-000660,16614.93,INR,FAILED,INSUFFICIENT_FUNDS,8,6,28,True,False,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000661,CUSTOMER-000661,272.47,INR,EXPIRED,UNKNOWN,0,0,53,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000662,CUSTOMER-000662,6935.77,INR,RECOVERABLE,INSUFFICIENT_FUNDS,0,0,1,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000663,CUSTOMER-000663,9674.69,INR,RECOVERABLE,UNKNOWN,1,0,9,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000664,CUSTOMER-000664,37672.71,INR,RECOVERABLE,NETWORK_ERROR,0,0,4,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000665,CUSTOMER-000665,13492.91,INR,FAILED,NETWORK_ERROR,7,6,25,False,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000666,CUSTOMER-000666,870.87,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,1,0,45,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000667,CUSTOMER-000667,4008.34,INR,RECOVERABLE,NETWORK_ERROR,2,0,4,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000668,CUSTOMER-000668,2887.41,INR,FAILED,CARD_DECLINED,3,2,5,True,False,RECENT_FAILURE|POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000669,CUSTOMER-000669,38414.11,INR,RECOVERABLE,CARD_DECLINED,1,1,17,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000670,CUSTOMER-000670,13810.63,INR,FAILED,PAYMENT_METHOD_EXPIRED,7,1,24,False,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE
BATCH-000671,CUSTOMER-000671,120.22,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,0,0,32,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000672,CUSTOMER-000672,2769.32,INR,RECOVERABLE,NETWORK_ERROR,0,0,4,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000673,CUSTOMER-000673,7215.35,INR,FAILED,UNKNOWN,2,1,4,True,False,RECENT_FAILURE|POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000674,CUSTOMER-000674,14099.2,INR,RECOVERABLE,NETWORK_ERROR,2,2,17,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000675,CUSTOMER-000675,13295.27,INR,RECOVERABLE,UNKNOWN,6,5,22,False,False,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000676,CUSTOMER-000676,137.58,INR,EXPIRED,UNKNOWN,1,1,43,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000677,CUSTOMER-000677,8709.58,INR,RECOVERABLE,NETWORK_ERROR,0,0,0,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000678,CUSTOMER-000678,8469.85,INR,RECOVERABLE,CARD_DECLINED,3,1,12,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000679,CUSTOMER-000679,21767.11,INR,RECOVERABLE,NETWORK_ERROR,0,0,2,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000680,CUSTOMER-000680,14966.51,INR,RECOVERABLE,CARD_DECLINED,3,1,27,True,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE
BATCH-000681,CUSTOMER-000681,567.19,INR,EXPIRED,UNKNOWN,1,1,31,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000682,CUSTOMER-000682,6532.36,INR,FAILED,INSUFFICIENT_FUNDS,0,0,0,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000683,CUSTOMER-000683,7962.95,INR,RECOVERABLE,UNKNOWN,3,2,10,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000684,CUSTOMER-000684,12915.23,INR,RECOVERABLE,NETWORK_ERROR,2,0,10,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000685,CUSTOMER-000685,10891.52,INR,FAILED,NETWORK_ERROR,7,3,20,True,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000686,CUSTOMER-000686,806.72,INR,EXPIRED,UNKNOWN,2,1,41,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000687,CUSTOMER-000687,2995.38,INR,FAILED,NETWORK_ERROR,2,2,7,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000688,CUSTOMER-000688,4114.07,INR,FAILED,CARD_DECLINED,1,1,11,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000689,CUSTOMER-000689,25254.9,INR,RECOVERABLE,CARD_DECLINED,0,0,12,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000690,CUSTOMER-000690,1469.41,INR,RECOVERABLE,INSUFFICIENT_FUNDS,7,4,26,False,True,POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000691,CUSTOMER-000691,818.63,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,0,0,41,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000692,CUSTOMER-000692,1922.86,INR,FAILED,NETWORK_ERROR,2,2,0,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000693,CUSTOMER-000693,6665.63,INR,FAILED,CARD_DECLINED,1,1,14,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000694,CUSTOMER-000694,35862.45,INR,RECOVERABLE,NETWORK_ERROR,0,0,4,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000695,CUSTOMER-000695,14620.5,INR,RECOVERABLE,PAYMENT_METHOD_EXPIRED,3,0,17,True,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE
BATCH-000696,CUSTOMER-000696,559.97,INR,EXPIRED,UNKNOWN,0,0,60,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000697,CUSTOMER-000697,3798.28,INR,RECOVERABLE,INSUFFICIENT_FUNDS,2,0,6,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000698,CUSTOMER-000698,4505.52,INR,FAILED,CARD_DECLINED,1,0,9,True,True,CONTACT_FAVORABLE
BATCH-000699,CUSTOMER-000699,24308.01,INR,RECOVERABLE,CARD_DECLINED,2,2,3,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000700,CUSTOMER-000700,6725.66,INR,RECOVERABLE,UNKNOWN,3,0,24,False,True,POLICY_BLOCKED
BATCH-000701,CUSTOMER-000701,479.19,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,2,2,38,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000702,CUSTOMER-000702,3823.44,INR,FAILED,INSUFFICIENT_FUNDS,2,2,4,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000703,CUSTOMER-000703,8982.8,INR,FAILED,CARD_DECLINED,3,0,11,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000704,CUSTOMER-000704,11670.93,INR,RECOVERABLE,CARD_DECLINED,2,2,19,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000705,CUSTOMER-000705,11402.98,INR,RECOVERABLE,CARD_DECLINED,3,3,24,True,False,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000706,CUSTOMER-000706,824.5,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,2,0,35,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000707,CUSTOMER-000707,2376.7,INR,FAILED,NETWORK_ERROR,1,0,3,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000708,CUSTOMER-000708,8662.49,INR,FAILED,UNKNOWN,3,0,8,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000709,CUSTOMER-000709,20027.5,INR,RECOVERABLE,CARD_DECLINED,0,0,18,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000710,CUSTOMER-000710,7785.63,INR,FAILED,NETWORK_ERROR,8,7,22,True,False,POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000711,CUSTOMER-000711,460.52,INR,EXPIRED,UNKNOWN,2,2,52,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000712,CUSTOMER-000712,5465.44,INR,RECOVERABLE,INSUFFICIENT_FUNDS,2,0,5,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000713,CUSTOMER-000713,1043.49,INR,RECOVERABLE,UNKNOWN,1,1,13,True,True,CONTACT_FAVORABLE
BATCH-000714,CUSTOMER-000714,15372.23,INR,RECOVERABLE,CARD_DECLINED,2,1,10,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000715,CUSTOMER-000715,9461.8,INR,FAILED,NETWORK_ERROR,5,1,30,False,True,POLICY_BLOCKED
BATCH-000716,CUSTOMER-000716,813.04,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,0,0,39,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000717,CUSTOMER-000717,8082.89,INR,RECOVERABLE,NETWORK_ERROR,2,0,0,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000718,CUSTOMER-000718,5964.35,INR,FAILED,UNKNOWN,3,3,9,True,False,POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000719,CUSTOMER-000719,18932.27,INR,RECOVERABLE,NETWORK_ERROR,2,1,9,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000720,CUSTOMER-000720,10521.34,INR,FAILED,PAYMENT_METHOD_EXPIRED,3,1,27,True,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE
BATCH-000721,CUSTOMER-000721,705.76,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,0,0,45,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000722,CUSTOMER-000722,5314.04,INR,RECOVERABLE,INSUFFICIENT_FUNDS,2,0,2,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000723,CUSTOMER-000723,2969.37,INR,RECOVERABLE,CARD_DECLINED,2,0,4,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000724,CUSTOMER-000724,36743.42,INR,RECOVERABLE,CARD_DECLINED,2,1,11,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
